date,tavg,tmin,tmax,prcp,wspd,pres,tsun,city
4/1/2024,30.1,23.4,37.1,6.2,,1008.7,16380,Ujjain
5/1/2024,34.1,27.1,41.2,0,,1003.9,17520,Ujjain
6/1/2024,30.7,26.1,36.5,125,,1002.7,11700,Ujjain
7/1/2024,26.3,24,30,322.7,,1000.3,3180,Ujjain
8/1/2024,25.7,22.6,28.7,388,,1002.7,5700,Ujjain
9/1/2024,26.3,22.4,30.2,159,,1004.2,6780,Ujjain
10/1/2024,25.5,20.6,31.4,18.9,,1010.9,13680,Ujjain
11/1/2024,21.8,15.7,28.5,0,,1014.7,15780,Ujjain
12/1/2024,18,12.4,24.8,2,,1015.3,12600,Ujjain
1/1/2025,17.8,11.9,25.1,2.7,,1015.5,14640,Ujjain
2/1/2025,22.2,15,29.8,0,,1014.5,15660,Ujjain
3/1/2025,26.9,19,34.7,0,,1009.5,17880,Ujjain
4/1/2025,32.4,24.8,39.9,0.1,,1006.9,17880,Ujjain
5/1/2025,30.2,25,36.7,28.5,,1004.2,12900,Ujjain
6/1/2025,29,24.9,34.3,183,,1001.7,8820,Ujjain
7/1/2025,25.7,23.4,29.2,305.9,,1001.7,2520,Ujjain
8/1/2025,25.5,22.9,29.4,237.2,,1004.5,4620,Ujjain
9/1/2025,25.4,22.2,29.6,194.5,,1006.5,6900,Ujjain
10/1/2025,24.5,20,29.7,28.8,,1010.9,,Ujjain
11/1/2025,20.2,14.4,26.8,3.7,,1015.6,13560,Ujjain
12/1/2025,17.3,10.8,25,0,,1016.7,13200,Ujjain
1/1/2020,21.4,13.7,29.1,1,,1014.5,,Loni
2/1/2020,24.3,15.8,32.7,0,,1013.9,,Loni
3/1/2020,27.9,19.7,36.2,18,,1010.1,,Loni
4/1/2020,33.2,24.6,41.8,2,,1006.3,,Loni
5/1/2020,36.1,28.1,44,3,,1002.8,,Loni
6/1/2020,30.3,24.3,36.2,129,,1001.3,,Loni
7/1/2020,29.1,24.6,33.5,245,,1001.5,,Loni
8/1/2020,27.3,23.9,30.6,212,,1001.1,,Loni
9/1/2020,28.9,24.1,33.8,109,,1004.1,,Loni
10/1/2020,28.5,22.7,34.3,45,,1007.1,,Loni
11/1/2020,25.1,17,33.1,4,,1013.8,,Loni
12/1/2020,22.9,14.6,31.3,0,,1014.1,,Loni
1/1/2021,23.3,17.8,30.3,3,,1012.8,,Loni
2/1/2021,23.9,17,31.6,4.9,,1013.6,,Loni
3/1/2021,28.3,21.1,36.6,9.9,,1010.5,,Loni
4/1/2021,31.4,24,39.1,0.3,,1007.8,,Loni
5/1/2021,33.4,26.3,39,49.3,,1004.5,,Loni
6/1/2021,29.1,24,34,221.7,,1003.6,,Loni
7/1/2021,27.8,24,31,225,,1002.2,,Loni
8/1/2021,26.8,23,30.3,188.6,,1004.6,,Loni
9/1/2021,26.9,22.4,29.8,474.5,,1004.4,,Loni
10/1/2021,25.4,20.7,31.6,129.9,,1009.3,,Loni
11/1/2021,24.7,19.7,30.6,4.9,,1011.7,,Loni
12/1/2021,21.5,16,28.2,24.4,,1015.3,,Loni
1/1/2022,19.6,14.2,26.6,36.2,,1014.3,,Loni
2/1/2022,23,16.2,31.2,1.5,,1011.9,,Loni
3/1/2022,29.7,21.9,37.9,1.2,,1009,,Loni
4/1/2022,34.1,26.4,42,0,,1006,,Loni
5/1/2022,35.3,28.6,41.9,12.6,,1001.9,,Loni
6/1/2022,31.3,26.2,37,110.8,,1002.5,,Loni
7/1/2022,25.9,23.1,29.1,414.3,,1002.4,,Loni
8/1/2022,26.1,23.1,29.8,357.6,,1003.1,,Loni
9/1/2022,26,22.9,30.5,259.2,,1005.9,,Loni
10/1/2022,25.1,20.6,31.1,82.7,,1010.7,,Loni
11/1/2022,22.9,17.2,30.7,0,,1013.7,,Loni
12/1/2022,22.9,17.4,30.2,4.6,,1013.5,,Loni
1/1/2023,21.8,16.1,29.7,2.2,,1014.8,,Loni
2/1/2023,24.5,16.8,33.9,0,,1013.7,,Loni
3/1/2023,27.4,19.9,34.5,24.6,,1011.7,,Loni
4/1/2023,30.1,22.5,37.1,56.3,,1009.2,,Loni
5/1/2023,32.3,24.9,39.4,25,,1006.7,,Loni
6/1/2023,32.8,26.4,37.9,97.2,,1003.2,,Loni
7/1/2023,27.2,23.5,30.2,400.9,,1002.7,,Loni
8/1/2023,26.8,23,30.3,77.6,,1005.9,,Loni
9/1/2023,27.5,23.3,31,171.5,,1005,,Loni
10/1/2023,26.4,20.7,33.8,23.9,,1011.6,,Loni
11/1/2023,24.3,19.1,30.9,67.4,,1014,,Loni
12/1/2023,21.8,16.5,28.1,3.5,,1015.2,,Loni
1/1/2024,21.9,16.5,28.8,1,,1014.8,,Loni
2/1/2024,25,18.4,32.4,4.6,,1014.3,,Loni
3/1/2024,28.6,21.2,36.5,7.3,,1011.4,,Loni
4/1/2024,31.4,23.8,38.1,56.4,,1008.3,,Loni
5/1/2024,33.5,26.1,41,15.7,,1003.8,,Loni
6/1/2024,32,25,37,139.5,,1002.8,,Loni
7/1/2024,27.4,23.7,29.8,496.4,,1000.6,,Loni
8/1/2024,27.2,23.4,29.9,224.5,,1003.5,,Loni
9/1/2024,27.3,23.2,30.8,153.4,,1003.9,,Loni
10/1/2024,27.2,22.3,33.5,71.2,,1009.9,,Loni
11/1/2024,24,18.6,31.3,0,,1013.5,,Loni
12/1/2024,22.9,17.5,29.8,9,,1013.6,,Loni
1/1/2025,23,16.8,30.8,0.4,,1013.9,,Loni
2/1/2025,26.7,20,34.4,0,,1013.1,,Loni
3/1/2025,30.5,21,39.9,0,,1009.1,,Loni
4/1/2025,33.5,26.1,41.1,11.7,,1006.3,,Loni
5/1/2025,32,25.1,37.7,97.6,,1003.8,,Loni
6/1/2025,29.9,24.8,34.6,165,,1001.9,,Loni
7/1/2025,26.9,23.3,29.5,280.7,,1001.9,,Loni
8/1/2025,26.4,23,30.2,287.5,,1004.4,,Loni
9/1/2025,25.6,22.9,29.7,328.5,,1006,,Loni
10/1/2025,25.8,22.1,30.2,107.8,,1009.9,,Loni
11/1/2025,22.3,17.2,28.1,3.7,,1014.6,,Loni
12/1/2025,20.6,14.5,27.8,0,,1015.7,,Loni
1/1/2020,,,,,,,,Jhansi
2/1/2020,,,,,,,,Jhansi
3/1/2020,,,,,,,,Jhansi
4/1/2020,,,,,,,,Jhansi
5/1/2020,,,,,,,,Jhansi
6/1/2020,,,,,,,,Jhansi
7/1/2020,,,,,,,,Jhansi
8/1/2020,28.7,,,264.3,,,,Jhansi
9/1/2020,,,,,,,,Jhansi
10/1/2020,,,,,,,,Jhansi
11/1/2020,,,,,,,,Jhansi
12/1/2020,,,,,,,,Jhansi
1/1/2021,15.6,9.8,23.4,,,1016.1,,Jhansi
2/1/2021,19.9,12.8,29.2,2.3,,1015.1,16560,Jhansi
3/1/2021,26.4,18.5,35.5,4,,1011.1,,Jhansi
4/1/2021,31.1,22.8,40.3,0,,1008.1,,Jhansi
5/1/2021,31.4,24.5,39.7,47.5,,1004.2,,Jhansi
6/1/2021,33,27.4,39.9,48.2,,1000.5,,Jhansi
7/1/2021,31,27.3,36.8,244.3,,999.7,,Jhansi
8/1/2021,28.4,25.5,33.2,423.4,,1002.2,,Jhansi
9/1/2021,27.7,24.7,32.3,189.7,,1004.1,,Jhansi
10/1/2021,26.2,21.1,33.1,150,,1009.7,,Jhansi
11/1/2021,20.3,13.9,28.4,0,,1014.5,,Jhansi
12/1/2021,16.2,10.6,23.4,10.9,,1018.5,,Jhansi
1/1/2022,13.6,8.6,20.7,66.1,,1017,,Jhansi
2/1/2022,18.2,11.5,26.6,0.1,,1013.8,,Jhansi
3/1/2022,26.1,18.2,35.1,2,,1010.2,,Jhansi
4/1/2022,33.1,24.5,42.6,0,,1005.5,,Jhansi
5/1/2022,34.9,27.7,43.3,53.5,,1000.7,,Jhansi
6/1/2022,34.5,28.7,41.4,22.2,,1000.1,,Jhansi
7/1/2022,29.9,25.4,35.4,251.1,,1000.8,,Jhansi
8/1/2022,28,24.6,32.5,290.4,,1001.8,,Jhansi
9/1/2022,27.7,24.4,32.7,363.6,,1004.8,,Jhansi
10/1/2022,24.9,20,31.7,86.2,,1011.6,,Jhansi
11/1/2022,20.6,14.6,29,0.4,,1015.3,,Jhansi
12/1/2022,16.3,10.1,24.8,0,,1016.4,,Jhansi
1/1/2023,13.9,8.3,21.3,5.5,,1018.4,,Jhansi
2/1/2023,20.4,13.1,29.9,0,,1015.2,,Jhansi
3/1/2023,24.3,17.6,32.6,11.8,,1013,,Jhansi
4/1/2023,29,21.6,37.7,4.3,,1009,,Jhansi
5/1/2023,31.8,23.9,40.8,20.5,,1006.1,,Jhansi
6/1/2023,32.3,27,39.6,219.8,,1001.5,,Jhansi
7/1/2023,29.3,25.9,34.3,282.1,,1001.1,,Jhansi
8/1/2023,28.5,25.3,32.8,219.6,,1003.2,,Jhansi
9/1/2023,28.2,24.6,33,201,,1004.6,,Jhansi
10/1/2023,26.3,20.4,34,10.9,,1012.1,,Jhansi
11/1/2023,21.5,16,28.9,8.1,,1016.2,,Jhansi
12/1/2023,17.1,12.3,23.6,7.9,,1018.1,,Jhansi
1/1/2024,13.6,8.6,20.6,0.9,,1018.7,,Jhansi
2/1/2024,18,12.1,25.8,24.8,,1017.4,,Jhansi
3/1/2024,24.2,16.8,32.2,25.9,,1013.1,,Jhansi
4/1/2024,30.7,23.5,38.4,0.4,,1007.8,,Jhansi
5/1/2024,35.4,28.3,43.3,0.1,,1002.3,,Jhansi
6/1/2024,35.1,29.5,43.2,86,,999.9,,Jhansi
7/1/2024,30.2,26.4,35.4,296.3,,998.3,,Jhansi
8/1/2024,28.2,24.8,32.9,,,,,Jhansi
9/1/2024,27.6,,,,,1004,,Jhansi
10/1/2024,26.9,22,33.4,1.2,,1010.5,,Jhansi
11/1/2024,21.9,16.2,29.9,0,,1015.1,,Jhansi
12/1/2024,15.9,10.7,23.4,,,1016.9,,Jhansi
1/1/2025,15,9.7,22.5,6,,1017.1,,Jhansi
2/1/2025,20.2,13.8,28.1,0.5,,1015.2,,Jhansi
3/1/2025,,,,,,,,Jhansi
4/1/2025,32.1,23.9,40.3,0.8,,1006.4,,Jhansi
5/1/2025,33.7,27.4,40.7,22.4,,1002.4,,Jhansi
6/1/2025,32.3,26.9,38.6,307,,999.6,,Jhansi
7/1/2025,28.3,24.9,32.9,692.8,,999.1,,Jhansi
8/1/2025,28.5,25.3,32.5,218.8,,1002.6,,Jhansi
9/1/2025,28.3,25,32.6,143.5,,1004.8,,Jhansi
10/1/2025,25.2,20.9,30.3,40.9,,1010.6,,Jhansi
11/1/2025,19.6,13.9,26.6,3,,1015.5,,Jhansi
12/1/2025,16.1,10.6,23.5,0,,1017,,Jhansi
1/1/2020,,,,,,,,Pondicherry
2/1/2020,,,,,,,,Pondicherry
3/1/2020,,,,,,,,Pondicherry
4/1/2020,,,,,,,,Pondicherry
5/1/2020,,,,,,,,Pondicherry
6/1/2020,,,,,,,,Pondicherry
7/1/2020,,,,,,,,Pondicherry
8/1/2020,,,,,,,,Pondicherry
9/1/2020,,,,,,,,Pondicherry
10/1/2020,,,,,,,,Pondicherry
11/1/2020,,,,,,,,Pondicherry
12/1/2020,,,,,,,,Pondicherry
1/1/2021,24.9,22.3,28.8,,,1011.7,,Pondicherry
2/1/2021,24.7,20.5,29.9,17.2,,1012.8,,Pondicherry
3/1/2021,27.2,22.4,32.5,2.2,,1011,,Pondicherry
4/1/2021,29.6,25.8,34.4,12,,1009,,Pondicherry
5/1/2021,30.7,26.7,35.9,40.1,,1006.3,,Pondicherry
6/1/2021,30.6,26.7,36.1,49.1,,1006.2,,Pondicherry
7/1/2021,29.3,25.7,34.1,113.1,,1005.3,,Pondicherry
8/1/2021,29.1,25.6,34.2,158.2,,1006.5,,Pondicherry
9/1/2021,28.9,25.3,33.9,158.8,,1006.2,,Pondicherry
10/1/2021,27.2,24.3,31.7,301.4,,1007.9,,Pondicherry
11/1/2021,25.1,23,28.4,747.4,,1008.6,,Pondicherry
12/1/2021,25.1,21.6,30.1,82.7,,1013.2,,Pondicherry
1/1/2022,25.4,21.7,30.2,42.5,,1012.4,,Pondicherry
2/1/2022,25.9,21.4,31.2,3.7,,1011.6,,Pondicherry
3/1/2022,27.5,23,33.1,68.3,,1009.3,,Pondicherry
4/1/2022,29.4,25.5,34.1,29.2,,1008.3,,Pondicherry
5/1/2022,30.3,26.5,35.5,,,1004.4,,Pondicherry
6/1/2022,30.1,26.3,35.4,77.1,,1004.9,,Pondicherry
7/1/2022,29.1,25.5,34.3,142.1,,1005.1,,Pondicherry
8/1/2022,28.7,25.2,33.7,165.9,,1005.1,,Pondicherry
9/1/2022,28.7,25.2,33.6,128.2,,1006.7,,Pondicherry
10/1/2022,27,23.7,31.7,277.9,,1009,,Pondicherry
11/1/2022,25.3,22.4,29.6,349.7,,1011,,Pondicherry
12/1/2022,25.1,22.3,29.5,184.3,,1010.8,,Pondicherry
1/1/2023,24.6,20.4,30.4,5.1,,1013.6,,Pondicherry
2/1/2023,25.1,20.3,31.4,48.6,,1012.9,,Pondicherry
3/1/2023,27.4,23.2,33,50.6,,1011.5,,Pondicherry
4/1/2023,29.2,25,34.7,22,,1009.2,,Pondicherry
5/1/2023,30.3,26.6,35.5,104.1,,1007.5,,Pondicherry
6/1/2023,30.7,26.9,36.6,115.4,,1005.5,,Pondicherry
7/1/2023,29.7,25.8,34.8,106.8,,1006.1,,Pondicherry
8/1/2023,30.1,26.3,35.6,163.5,,1007.4,,Pondicherry
9/1/2023,28.8,25.2,34.4,201.4,,1006.8,,Pondicherry
10/1/2023,28.1,24.5,33.2,104.6,,1010.7,,Pondicherry
11/1/2023,26,23.4,29.8,380.9,,1011.8,,Pondicherry
12/1/2023,25.6,23,29.3,76,,1012.3,,Pondicherry
1/1/2024,25.3,21.9,29.7,51.1,,1013.9,,Pondicherry
2/1/2024,26.6,22.6,31.3,4.4,,1014.1,,Pondicherry
3/1/2024,27.9,23.5,32.8,1.2,,1012.1,,Pondicherry
4/1/2024,30.1,26,34.8,3.6,,1008.6,,Pondicherry
5/1/2024,30.6,27.2,35.3,110.7,,1005.2,,Pondicherry
6/1/2024,30.1,26.7,35.5,82.7,,1005.4,,Pondicherry
7/1/2024,29.8,26.2,34.5,74.8,,1004.8,,Pondicherry
8/1/2024,29.5,25.8,34.6,,,,,Pondicherry
9/1/2024,30,25.9,35.4,82.1,,1006.2,,Pondicherry
10/1/2024,27.7,24.5,32.3,314.6,,1008.6,,Pondicherry
11/1/2024,26,23.3,29.7,325.2,,1010,,Pondicherry
12/1/2024,25.8,23,29.6,,,1010.5,,Pondicherry
1/1/2025,24.8,21.5,28.8,35,,1012.5,,Pondicherry
2/1/2025,25.8,21.3,31.1,3.4,,1012.9,,Pondicherry
3/1/2025,,,,,,,,Pondicherry
4/1/2025,29.7,26.1,34.2,11,,1008.2,,Pondicherry
5/1/2025,29.9,26,34.9,114.1,,1005,,Pondicherry
6/1/2025,30.3,26.4,36,54.8,,1005.2,,Pondicherry
7/1/2025,30.4,26.5,35.8,94.2,,1004.8,,Pondicherry
8/1/2025,28.3,24.8,32.8,253.2,,1006.4,,Pondicherry
9/1/2025,28.3,24.9,32.6,148.1,,1006.8,,Pondicherry
10/1/2025,26.6,23.9,30.1,276,,1008.5,,Pondicherry
11/1/2025,25.8,23,29,266,,1011.6,,Pondicherry
12/1/2025,24,20.6,27.9,88.1,,1012.7,,Pondicherry
1/1/2020,,,,,,,,Nellore
2/1/2020,,,,,,,,Nellore
3/1/2020,,,,,,,,Nellore
4/1/2020,,,,,,,,Nellore
5/1/2020,,,,,,,,Nellore
6/1/2020,,,,,,,,Nellore
7/1/2020,,,,,,,,Nellore
8/1/2020,,,,,,,,Nellore
9/1/2020,,,,,,,,Nellore
10/1/2020,,,,,,,,Nellore
11/1/2020,,,,,,,,Nellore
12/1/2020,,,,,,,,Nellore
1/1/2021,24.9,20.9,29.7,,,1012.4,,Nellore
2/1/2021,24.4,19,30.5,44.1,,1013.2,,Nellore
3/1/2021,27.5,21.5,34.7,0,,1010.7,,Nellore
4/1/2021,30.4,25.8,36.8,2.7,,1008.6,,Nellore
5/1/2021,31.9,27.7,37.9,18.6,,1005.5,,Nellore
6/1/2021,32.2,27.9,37.6,37.9,,1005,,Nellore
7/1/2021,30.6,26.6,35.8,151.7,,1004,,Nellore
8/1/2021,30.8,27,35.6,64.8,,1005.5,,Nellore
9/1/2021,30.4,26.8,35.3,92,,1005.2,,Nellore
10/1/2021,28.9,25.2,33.4,130.7,,1007.7,,Nellore
11/1/2021,26.2,24.2,29,697.5,,1009.4,,Nellore
12/1/2021,24.7,20.6,29.1,74.3,,1013.8,,Nellore
1/1/2022,24.8,21.1,29.1,93.1,,1012.9,,Nellore
2/1/2022,25.3,20,30.6,4.5,,1011.9,,Nellore
3/1/2022,28.4,22.6,35.2,2.7,,1009.1,,Nellore
4/1/2022,30.5,25.7,37.2,1.3,,1007.8,,Nellore
5/1/2022,31.2,27,37,,,1003.2,,Nellore
6/1/2022,31.7,27.5,37.6,101.5,,1003.7,,Nellore
7/1/2022,29.5,25.9,34.3,211.1,,1003.9,,Nellore
8/1/2022,30,26.1,35.2,124.9,,1004.1,,Nellore
9/1/2022,29.6,25.7,34.6,176.4,,1006,,Nellore
10/1/2022,27.9,24.4,32.7,131.8,,1009,,Nellore
11/1/2022,25.6,22.5,29.7,410,,1011.7,,Nellore
12/1/2022,25.1,21.9,29.3,291,,1011.8,,Nellore
1/1/2023,23.9,18.9,29.5,7,,1014.2,,Nellore
2/1/2023,25.7,19.9,32.3,0,,1013,,Nellore
3/1/2023,27.6,22.3,33.7,57,,1011.5,,Nellore
4/1/2023,30.4,25,37.3,20.4,,1008.7,,Nellore
5/1/2023,32.3,27.5,39.3,51.4,,1006.6,,Nellore
6/1/2023,33.5,28.9,39.7,76.7,,1004,,Nellore
7/1/2023,30.6,27.1,34.8,107.1,,1004.6,,Nellore
8/1/2023,31.8,27.6,37.4,47.9,,1006.4,,Nellore
9/1/2023,31,26.8,36.5,98.6,,1005.6,,Nellore
10/1/2023,29.9,25.2,35.7,9.5,,1010.5,,Nellore
11/1/2023,26.9,24.1,31,253.3,,1012.5,,Nellore
12/1/2023,24.9,21.6,29,497.1,,1013,,Nellore
1/1/2024,25.3,20.8,30.3,4.9,,1014.3,,Nellore
2/1/2024,26.9,21.5,33,3.5,,1014.2,,Nellore
3/1/2024,28.7,23.5,35.5,0.9,,1011.7,,Nellore
4/1/2024,31.2,25.5,38.9,0,,1007.9,,Nellore
5/1/2024,32.8,28.6,39.4,80.2,,1004.4,,Nellore
6/1/2024,31.7,27.1,37.6,135.9,,1004.1,,Nellore
7/1/2024,30.5,26.7,35.5,219.3,,1003.2,,Nellore
8/1/2024,30.7,26.6,36.5,,,,,Nellore
9/1/2024,30.4,26.4,36.2,66.6,,1005.5,,Nellore
10/1/2024,29.1,25.4,34.1,390.8,,1008.6,,Nellore
11/1/2024,26.5,23.4,30.7,272.1,,1011.1,,Nellore
12/1/2024,25.7,23.1,29.5,,,1011.6,,Nellore
1/1/2025,24.3,20,29.6,6.6,,1013.3,,Nellore
2/1/2025,25.8,20.6,32.7,0.4,,1013.1,,Nellore
3/1/2025,,,,,,,,Nellore
4/1/2025,30.8,26,37.3,3.4,,1007.9,,Nellore
5/1/2025,31.2,27,37.3,92.1,,1004.3,,Nellore
6/1/2025,32,27.5,37.5,50,,1003.8,,Nellore
7/1/2025,31.4,27.1,36.8,104.6,,1003.6,,Nellore
8/1/2025,30,26,35.2,117.5,,1005.3,,Nellore
9/1/2025,29.6,26,34.8,123.6,,1005.8,,Nellore
10/1/2025,27,23.9,31.1,494.3,,1008.5,,Nellore
11/1/2025,25.9,22.8,29.7,132.8,,1012.4,,Nellore
12/1/2025,23.1,19.5,27.6,117.7,,1013.6,,Nellore
1/1/2020,11.2,6.2,16.4,69,,1018,,Jammu
2/1/2020,15,8.4,21.5,16,,1016.9,,Jammu
3/1/2020,18.5,12.7,24.2,144,,1013.2,,Jammu
4/1/2020,24.4,17.6,31,52,,1010,,Jammu
5/1/2020,28.6,20.6,36.3,15,,1004.2,,Jammu
6/1/2020,29.8,23.4,36.5,85,,999.9,,Jammu
7/1/2020,30.7,25.5,36.3,139,,998.6,,Jammu
8/1/2020,29.2,25.2,33.6,547,,999.1,,Jammu
9/1/2020,30,25.2,34.9,25,,1003,,Jammu
10/1/2020,24.5,16.7,32.6,0,,1008.1,,Jammu
11/1/2020,16.6,10.3,24.5,22,,1016.7,,Jammu
12/1/2020,11.4,6.2,18.1,24,,1017.2,,Jammu
1/1/2021,11.7,6.8,17.8,62,,1016.3,,Jammu
2/1/2021,15.8,9.7,22.9,25.2,,1015.4,,Jammu
3/1/2021,20.3,13.2,27.7,62.4,,1011.9,,Jammu
4/1/2021,23.4,15.5,31,54.8,,1010,,Jammu
5/1/2021,29,21.2,35.8,10.5,,1004.5,,Jammu
6/1/2021,32.1,25.8,37.7,15,,1000,,Jammu
7/1/2021,30.1,26.3,33.9,599.6,,999.2,,Jammu
8/1/2021,28.7,25.1,32.6,105.7,,1001.7,,Jammu
9/1/2021,27.4,24.2,31.1,83.1,,1005.9,,Jammu
10/1/2021,23,17.9,28.7,102.5,,1009.5,,Jammu
11/1/2021,16.4,10.9,23.3,0,,1014.3,,Jammu
12/1/2021,11.7,6.2,18.3,6.6,,1018.9,,Jammu
1/1/2022,10.8,6.6,15.7,187.6,,1016.6,,Jammu
2/1/2022,12.7,6.7,19.3,118,,1014.1,,Jammu
3/1/2022,21.1,13.4,29,12.2,,1010.4,,Jammu
4/1/2022,28.4,20,36.7,0.6,,1005.7,,Jammu
5/1/2022,31,23.7,38,18.4,,1000.5,,Jammu
6/1/2022,31.7,24.8,38.4,105.6,,998.8,,Jammu
7/1/2022,28.6,25.2,32.5,364.9,,1001.5,,Jammu
8/1/2022,28.3,24.8,32.4,169.6,,1002.1,,Jammu
9/1/2022,27,23,31.3,74.3,,1005.1,,Jammu
10/1/2022,23,17.2,29.3,12.8,,1011.6,,Jammu
11/1/2022,16.5,11.4,22.8,85.8,,1015.4,,Jammu
12/1/2022,12.7,7.9,18.9,10.1,,1016.4,,Jammu
1/1/2023,10.4,5.5,16.1,48.5,,1018.8,,Jammu
2/1/2023,14.9,8.6,22.1,16.5,,1015.2,,Jammu
3/1/2023,19.1,13,25.6,71.1,,1013.7,,Jammu
4/1/2023,23,15.8,30.3,39,,1009.9,,Jammu
5/1/2023,26.9,19.8,33.8,64.1,,1006.7,,Jammu
6/1/2023,30.1,24.2,35.8,115.8,,1001.3,,Jammu
7/1/2023,28.4,24.8,32.4,389.8,,1001.5,,Jammu
8/1/2023,28.6,24.6,33.1,202.4,,1001.2,,Jammu
9/1/2023,27.8,23.3,32.8,45.9,,1005.1,,Jammu
10/1/2023,22.3,16.8,28.8,52.8,,1012.4,,Jammu
11/1/2023,17.7,12.5,24.1,18.5,,1016.8,,Jammu
12/1/2023,12.8,7.8,19.7,2.5,,1018.3,,Jammu
1/1/2024,10,6,15.8,18.1,,1018.9,,Jammu
2/1/2024,13.4,6.6,19.9,117.7,,1017.7,,Jammu
3/1/2024,18.4,12,24.9,140.8,,1014,,Jammu
4/1/2024,22.8,16,30.1,112.4,,1009.2,,Jammu
5/1/2024,29.8,21.2,37.5,1.7,,1003,,Jammu
6/1/2024,33.7,26.1,40.7,7.1,,999.2,,Jammu
7/1/2024,30.1,25.8,34.8,194,,997.9,,Jammu
8/1/2024,28.4,24.3,33.5,452,,1001.5,,Jammu
9/1/2024,28,23.2,33.3,83,,1003.4,,Jammu
10/1/2024,24.6,18.8,30.9,0.3,,1010.1,,Jammu
11/1/2024,18.5,13,25.2,5.8,,1015,,Jammu
12/1/2024,11.7,5.6,19.9,2,,1017.4,,Jammu
1/1/2025,11.4,5.7,18.1,36.5,,1017.1,,Jammu
2/1/2025,13.7,7.6,20.7,180.6,,1015.9,,Jammu
3/1/2025,20.4,13.2,27.8,11,,1011.7,,Jammu
4/1/2025,25.6,18.3,33.3,23,,1006.9,,Jammu
5/1/2025,28.9,22.5,35,31.2,,1002.9,,Jammu
6/1/2025,31.1,25.6,36.4,57.2,,999.4,,Jammu
7/1/2025,28.8,25.4,32.8,350.6,,999,,Jammu
8/1/2025,27.5,24.5,31.1,570,,1002.7,,Jammu
9/1/2025,27.3,23.4,31.6,156.6,,1005.3,,Jammu
10/1/2025,22.4,16.3,29,47.5,,1011.5,,Jammu
11/1/2025,15.8,9.1,23.5,5.2,,1015.8,,Jammu
12/1/2025,12.9,7.6,19.5,2.6,,1017.2,,Jammu
1/1/2020,22.5,14.6,30.3,0,,1012.2,,Belgaum
2/1/2020,23.9,15.8,32,0,,1011.7,,Belgaum
3/1/2020,26,18.1,34,19,,1009.5,,Belgaum
4/1/2020,28.3,20.6,36,33,,1007.9,,Belgaum
5/1/2020,29.3,22.5,36.1,46,,1005.5,,Belgaum
6/1/2020,25.2,21.3,29,178,,1004.6,,Belgaum
7/1/2020,24,20.8,27.3,192,,1004.4,,Belgaum
8/1/2020,23.3,20.6,26.1,406,,1005.1,,Belgaum
9/1/2020,24.4,20.6,28.2,308,,1005.8,,Belgaum
10/1/2020,24.4,19.8,29,165,,1007.2,,Belgaum
11/1/2020,23.2,17,29.4,0,,1010.9,,Belgaum
12/1/2020,22.6,15.4,29.9,0,,1010.8,,Belgaum
1/1/2021,22,17.1,27.8,1,,1012.6,,Belgaum
2/1/2021,22,16.7,28.3,0.8,,1013.5,,Belgaum
3/1/2021,25.8,19.8,32.8,0.1,,1011.5,,Belgaum
4/1/2021,26.4,20.6,33.8,11,,1010.8,,Belgaum
5/1/2021,24.6,21.6,29.6,184.7,,1008.6,,Belgaum
6/1/2021,22.3,20.5,25.4,357.4,,1009.3,,Belgaum
7/1/2021,21.9,20.5,24.3,503.9,,1008.1,,Belgaum
8/1/2021,21.9,20.1,25.1,108.2,,1009.6,,Belgaum
9/1/2021,21.9,20.1,25.1,168.6,,1008.9,,Belgaum
10/1/2021,22.9,19.3,27.7,179.3,,1010.5,,Belgaum
11/1/2021,22,19,26.6,107.5,,1011.3,,Belgaum
12/1/2021,20.7,16.3,26.3,10.7,,1014.7,,Belgaum
1/1/2022,20,14.4,26.6,0.4,,1013.7,,Belgaum
2/1/2022,22.9,16.8,30.1,0,,1012,,Belgaum
3/1/2022,25.8,19.8,33.4,2,,1010.7,,Belgaum
4/1/2022,26.5,21.4,33.9,24,,1010,,Belgaum
5/1/2022,24.8,20.9,30.4,99,,1007.9,,Belgaum
6/1/2022,22.8,20.6,26.8,151.4,,1008,,Belgaum
7/1/2022,21.6,19.9,24.3,329.1,,1008,,Belgaum
8/1/2022,21.7,19.9,24.8,276.7,,1008,,Belgaum
9/1/2022,21.8,19.3,25.9,179,,1009.6,,Belgaum
10/1/2022,21.6,18.4,26.3,148.9,,1011.9,,Belgaum
11/1/2022,22.1,17.5,27.4,5.4,,1013.1,,Belgaum
12/1/2022,22.1,17.4,27.9,22.8,,1012.9,,Belgaum
1/1/2023,21.5,15.8,28.4,2.3,,1014.1,,Belgaum
2/1/2023,24.1,17.8,31.1,0,,1013.6,,Belgaum
3/1/2023,24.8,18.2,32.3,0,,1012.4,,Belgaum
4/1/2023,26.5,20.4,34.3,11.6,,1010.6,,Belgaum
5/1/2023,26,20.8,33,60.7,,1010.7,,Belgaum
6/1/2023,24.4,21.4,29.1,48.3,,1009.2,,Belgaum
7/1/2023,21.8,20.4,24.2,383.3,,1009.1,,Belgaum
8/1/2023,22.4,19.9,26.1,53,,1011.1,,Belgaum
9/1/2023,22.5,20.3,26.2,131.5,,1009.8,,Belgaum
10/1/2023,23.8,19.6,29.2,81.6,,1012.8,,Belgaum
