,date,tavg,tmin,tmax,prcp,pres,tsun,city
4712,9/1/2022,29.8,26.0,34.0,33.7,1005.0,11700.0,Firozpur
4713,10/1/2022,26.3,20.5,32.1,7.7,1011.4,13260.0,Firozpur
4714,11/1/2022,19.7,13.3,26.1,27.3,1014.9,10740.0,Firozpur
4715,12/1/2022,13.9,8.4,20.1,3.9,1016.3,8700.0,Firozpur
4716,1/1/2023,11.1,6.4,16.2,19.3,1018.2,6240.0,Firozpur
4717,2/1/2023,18.5,11.8,25.3,1.8,1014.7,11340.0,Firozpur
4718,3/1/2023,21.6,15.9,27.2,75.1,1013.1,12540.0,Firozpur
4719,4/1/2023,26.5,19.5,33.2,45.9,1009.3,15540.0,Firozpur
4720,5/1/2023,29.4,23.1,35.3,69.0,1006.2,14640.0,Firozpur
4721,6/1/2023,31.7,26.0,37.0,55.2,1001.1,14820.0,Firozpur
4722,7/1/2023,29.8,26.2,33.4,252.4,1001.1,8880.0,Firozpur
4723,8/1/2023,31.6,27.5,36.0,108.2,1000.9,12960.0,Firozpur
4724,9/1/2023,29.5,25.4,33.9,111.1,1005.2,10740.0,Firozpur
4725,10/1/2023,24.9,18.9,30.5,23.6,1012.2,13560.0,Firozpur
4726,11/1/2023,20.1,14.5,25.6,29.0,1016.4,8520.0,Firozpur
4727,12/1/2023,14.0,8.3,20.1,1.4,1018.0,8700.0,Firozpur
4730,3/1/2024,20.7,14.5,26.7,20.1,1013.5,12540.0,Firozpur
4731,4/1/2024,26.4,20.0,33.1,20.9,1008.7,15540.0,Firozpur
4732,5/1/2024,33.7,26.4,40.7,1.7,1002.9,18120.0,Firozpur
4733,6/1/2024,35.0,28.7,41.3,6.8,999.3,15840.0,Firozpur
4734,7/1/2024,31.7,27.2,36.2,130.5,997.6,9420.0,Firozpur
4735,8/1/2024,29.8,26.2,34.0,291.0,1002.4,10020.0,Firozpur
4736,9/1/2024,30.1,26.0,35.0,85.0,1004.6,11520.0,Firozpur
4737,10/1/2024,27.6,22.3,33.3,1.8,1010.3,14100.0,Firozpur
4738,11/1/2024,20.8,16.1,26.4,2.6,1014.8,4260.0,Firozpur
4739,12/1/2024,13.3,7.6,19.5,8.0,1017.5,8640.0,Firozpur
4740,1/1/2025,13.1,7.6,18.9,13.5,1016.8,8940.0,Firozpur
4741,2/1/2025,17.1,11.4,23.1,58.0,1015.4,9900.0,Firozpur
4742,3/1/2025,21.8,15.9,27.7,6.0,1011.8,16020.0,Firozpur
4743,4/1/2025,30.3,22.7,37.5,9.0,1006.4,16440.0,Firozpur
5256,1/1/2020,19.9,12.7,27.0,66.0,1016.0,11460.0,Nanded
5257,2/1/2020,22.0,14.0,30.0,12.0,1015.7,13860.0,Nanded
5258,3/1/2020,26.7,18.7,34.8,29.0,1011.1,14160.0,Nanded
5259,4/1/2020,31.1,22.1,40.2,12.0,1007.9,16740.0,Nanded
5260,5/1/2020,34.3,25.3,43.3,23.0,1003.3,18900.0,Nanded
5261,6/1/2020,29.3,24.1,34.6,279.0,1001.9,7680.0,Nanded
5262,7/1/2020,28.7,24.1,33.2,376.0,1002.1,8520.0,Nanded
5263,8/1/2020,26.9,23.6,30.1,440.0,1001.3,4200.0,Nanded
5264,9/1/2020,28.9,24.1,33.7,214.0,1004.3,9240.0,Nanded
5265,10/1/2020,28.0,22.3,33.7,93.0,1007.5,12060.0,Nanded
5266,11/1/2020,23.9,16.1,31.6,11.0,1014.9,15420.0,Nanded
5267,12/1/2020,21.8,13.7,29.9,1.0,1015.3,14160.0,Nanded
5268,1/1/2021,23.2,17.2,30.2,3.0,1012.9,11760.0,Nanded
5269,2/1/2021,23.7,16.4,31.2,3.9,1013.6,14100.0,Nanded
5270,3/1/2021,28.6,21.2,36.0,0.8,1010.5,15900.0,Nanded
5271,4/1/2021,31.4,24.6,38.6,0.2,1007.8,14700.0,Nanded
5272,5/1/2021,32.9,27.7,39.2,2.9,1004.3,15360.0,Nanded
5273,6/1/2021,28.6,25.5,32.8,233.4,1003.2,8280.0,Nanded
5274,7/1/2021,27.5,25.0,31.1,336.2,1001.9,6840.0,Nanded
5275,8/1/2021,27.3,24.8,30.8,188.4,1004.1,6660.0,Nanded
5276,9/1/2021,26.4,24.1,30.1,276.7,1004.3,6420.0,Nanded
5277,10/1/2021,26.4,22.1,31.8,70.9,1008.8,13320.0,Nanded
5278,11/1/2021,24.8,20.0,31.1,18.3,1011.6,12000.0,Nanded
5279,12/1/2021,21.1,15.3,28.3,37.8,1015.4,11700.0,Nanded
5280,1/1/2022,19.3,14.0,26.3,23.0,1014.4,12000.0,Nanded
5281,2/1/2022,22.5,15.8,30.6,1.0,1012.1,14100.0,Nanded
5282,3/1/2022,28.5,21.2,37.1,0.0,1008.8,15720.0,Nanded
5284,5/1/2022,34.7,29.0,41.8,6.0,1001.5,15180.0,Nanded
5285,6/1/2022,31.7,27.3,37.7,129.3,1001.8,8160.0,Nanded
5286,7/1/2022,26.1,24.1,30.0,792.8,1001.6,2520.0,Nanded
5287,8/1/2022,26.9,24.2,31.0,494.5,1002.4,7980.0,Nanded
5288,9/1/2022,26.7,23.9,31.6,266.5,1005.3,7140.0,Nanded
5289,10/1/2022,25.2,21.0,31.6,115.0,1010.3,13500.0,Nanded
5290,11/1/2022,22.2,15.9,30.5,0.0,1013.5,15360.0,Nanded
5291,12/1/2022,22.7,16.7,30.7,3.9,1013.4,12660.0,Nanded
5292,1/1/2023,22.1,15.7,30.4,0.0,1014.7,13020.0,Nanded
5293,2/1/2023,24.6,16.8,34.0,0.0,1013.5,16020.0,Nanded
5294,3/1/2023,27.3,20.6,35.7,12.6,1011.4,13680.0,Nanded
5295,4/1/2023,29.6,23.3,38.0,48.5,1008.9,12780.0,Nanded
5296,5/1/2023,31.5,25.3,38.7,21.8,1006.2,16740.0,Nanded
5297,6/1/2023,32.7,28.1,38.5,122.4,1002.2,11400.0,Nanded
5298,7/1/2023,27.4,24.9,31.8,462.7,1002.0,4200.0,Nanded
5299,8/1/2023,27.5,24.6,31.4,178.3,1004.9,7980.0,Nanded
5300,9/1/2023,26.8,24.1,31.4,278.1,1004.4,5940.0,Nanded
5301,10/1/2023,26.5,20.8,34.3,7.1,1011.1,15180.0,Nanded
5302,11/1/2023,24.7,19.0,32.6,11.4,1013.8,11580.0,Nanded
5303,12/1/2023,21.3,15.8,29.6,9.5,1015.0,10260.0,Nanded
5304,1/1/2024,22.4,16.7,30.2,4.1,1014.7,8940.0,Nanded
5305,2/1/2024,24.9,18.7,32.7,8.2,1014.3,12060.0,Nanded
5306,3/1/2024,28.6,22.0,37.0,14.1,1011.1,14100.0,Nanded
5307,4/1/2024,31.3,25.0,39.1,8.8,1007.8,12660.0,Nanded
5308,5/1/2024,33.2,27.3,41.5,20.5,1003.4,14640.0,Nanded
5309,6/1/2024,31.1,26.7,38.4,272.6,1002.1,8940.0,Nanded
5310,7/1/2024,27.0,24.7,31.2,753.1,999.9,2700.0,Nanded
5311,8/1/2024,27.9,24.3,31.5,213.0,1003.8,5340.0,Nanded
5312,9/1/2024,28.4,24.4,32.4,184.0,1003.7,8040.0,Nanded
5313,10/1/2024,27.6,23.4,34.4,52.1,1009.2,12540.0,Nanded
5314,11/1/2024,23.2,17.1,31.6,0.0,1013.2,10620.0,Nanded
5315,12/1/2024,22.2,16.9,30.3,3.0,1013.5,8580.0,Nanded
5316,1/1/2025,21.2,14.6,31.9,0.0,1014.1,12240.0,Nanded
5317,2/1/2025,25.9,18.6,35.8,0.0,1012.8,14760.0,Nanded
5318,3/1/2025,29.0,19.5,38.5,0.0,1009.5,15300.0,Nanded
5319,4/1/2025,32.3,25.6,40.9,9.3,1006.4,14280.0,Nanded
5320,5/1/2025,31.5,26.3,38.7,57.7,1003.3,11760.0,Nanded
5321,6/1/2025,30.1,25.9,36.2,131.6,1001.5,9120.0,Nanded
5322,7/1/2025,26.8,24.4,31.2,727.8,1001.0,3180.0,Nanded
5323,8/1/2025,26.9,24.3,31.5,349.4,1003.7,6180.0,Nanded
5324,9/1/2025,26.5,24.0,30.5,279.5,1005.2,7020.0,Nanded
5325,10/1/2025,26.1,22.4,30.7,115.4,1009.3,11340.0,Nanded
5326,11/1/2025,21.8,15.8,28.5,2.1,1014.3,14340.0,Nanded
5327,12/1/2025,18.6,11.7,26.8,0.0,1015.5,17160.0,Nanded
5688,1/1/2020,17.8,11.7,23.9,0.0,1015.1,14580.0,Ujjain
5689,2/1/2020,20.9,13.7,28.0,0.0,1014.3,17220.0,Ujjain
5690,3/1/2020,24.2,16.9,31.5,17.0,1010.1,16020.0,Ujjain
5691,4/1/2020,30.2,22.7,37.7,0.0,1006.7,17460.0,Ujjain
5692,5/1/2020,33.3,26.0,40.7,7.0,1002.5,20460.0,Ujjain
5693,6/1/2020,28.4,23.3,33.5,125.0,1000.8,8760.0,Ujjain
5694,7/1/2020,27.5,23.4,31.5,192.0,1000.5,10140.0,Ujjain
5695,8/1/2020,25.3,22.7,28.0,602.0,999.7,3240.0,Ujjain
5696,9/1/2020,27.1,22.2,31.9,285.0,1003.7,9780.0,Ujjain
5697,10/1/2020,26.5,20.3,32.8,42.0,1006.7,15540.0,Ujjain
5698,11/1/2020,22.3,15.4,29.3,0.0,1013.7,16380.0,Ujjain
5699,12/1/2020,19.3,12.7,26.0,11.0,1014.5,13500.0,Ujjain
5700,1/1/2021,18.5,12.7,25.6,0.0,1014.3,14220.0,Ujjain
5701,2/1/2021,20.8,13.1,28.9,0.0,1014.7,16380.0,Ujjain
5702,3/1/2021,26.6,18.6,34.4,0.7,1011.3,16620.0,Ujjain
5703,4/1/2021,30.4,22.6,37.5,0.0,1008.7,16440.0,Ujjain
5704,5/1/2021,31.4,25.4,37.9,12.7,1005.0,16320.0,Ujjain
5705,6/1/2021,28.7,24.7,34.0,114.8,1003.7,11280.0,Ujjain
5706,7/1/2021,26.7,24.1,30.8,468.3,1002.1,7080.0,Ujjain
5707,8/1/2021,24.8,22.5,28.0,311.3,1005.0,3840.0,Ujjain
5708,9/1/2021,25.1,22.9,29.0,377.4,1004.6,5940.0,Ujjain
5709,10/1/2021,24.1,19.4,30.1,58.9,1010.4,14880.0,Ujjain
5710,11/1/2021,21.5,15.5,28.7,1.0,1013.1,14700.0,Ujjain
5711,12/1/2021,17.7,12.5,23.8,21.3,1016.8,7200.0,Ujjain
5712,1/1/2022,15.7,9.9,22.5,12.6,1015.5,14040.0,Ujjain
5713,2/1/2022,19.8,12.5,27.5,0.0,1012.8,16980.0,Ujjain
5714,3/1/2022,26.6,18.7,34.6,0.7,1010.5,17220.0,Ujjain
5716,5/1/2022,33.0,26.0,39.8,0.0,1003.0,17580.0,Ujjain
5717,6/1/2022,30.5,25.4,36.4,93.9,1002.8,12960.0,Ujjain
5718,7/1/2022,25.4,23.1,28.8,343.0,1002.5,3480.0,Ujjain
5719,8/1/2022,25.1,22.6,28.8,516.3,1003.2,3660.0,Ujjain
5720,9/1/2022,25.5,22.2,30.1,134.6,1006.3,8760.0,Ujjain
5721,10/1/2022,23.9,18.6,30.1,50.4,1011.6,12960.0,Ujjain
5722,11/1/2022,21.7,15.3,28.9,0.0,1014.7,16680.0,Ujjain
5723,12/1/2022,19.6,13.7,26.6,0.2,1014.7,13260.0,Ujjain
5724,1/1/2023,16.4,10.4,23.7,2.3,1016.5,14040.0,Ujjain
5725,2/1/2023,21.0,12.9,29.9,0.0,1015.0,17640.0,Ujjain
5726,3/1/2023,24.4,17.6,31.8,16.1,1012.5,15720.0,Ujjain
5727,4/1/2023,28.9,22.0,35.8,22.4,1009.4,14880.0,Ujjain
5728,5/1/2023,31.1,24.5,37.9,5.4,1007.5,19080.0,Ujjain
5729,6/1/2023,29.9,25.6,35.2,124.9,1003.9,12300.0,Ujjain
5730,7/1/2023,26.1,23.7,30.5,303.0,1002.9,4980.0,Ujjain
5731,8/1/2023,25.3,22.7,28.7,91.3,1005.9,5760.0,Ujjain
5732,9/1/2023,25.6,22.7,29.9,271.1,1005.7,7680.0,Ujjain
5733,10/1/2023,25.4,19.2,32.1,0.1,1012.7,16380.0,Ujjain
5734,11/1/2023,22.6,16.7,29.3,36.5,1015.1,12960.0,Ujjain
5735,12/1/2023,19.1,14.0,25.5,1.6,1016.3,11880.0,Ujjain
5736,1/1/2024,17.7,11.9,24.7,6.1,1016.3,12180.0,Ujjain
5737,2/1/2024,21.3,14.8,28.5,0.3,1015.6,15240.0,Ujjain
5738,3/1/2024,25.8,18.2,33.4,0.0,1012.5,17460.0,Ujjain
5739,4/1/2024,30.1,23.4,37.1,6.2,1008.7,16380.0,Ujjain
5740,5/1/2024,34.1,27.1,41.2,0.0,1003.9,17520.0,Ujjain
5741,6/1/2024,30.7,26.1,36.5,125.0,1002.7,11700.0,Ujjain
5742,7/1/2024,26.3,24.0,30.0,322.7,1000.3,3180.0,Ujjain
5743,8/1/2024,25.7,22.6,28.7,388.0,1002.7,5700.0,Ujjain
5744,9/1/2024,26.3,22.4,30.2,159.0,1004.2,6780.0,Ujjain
5745,10/1/2024,25.5,20.6,31.4,18.9,1010.9,13680.0,Ujjain
5746,11/1/2024,21.8,15.7,28.5,0.0,1014.7,15780.0,Ujjain
5747,12/1/2024,18.0,12.4,24.8,2.0,1015.3,12600.0,Ujjain
5748,1/1/2025,17.8,11.9,25.1,2.7,1015.5,14640.0,Ujjain
5749,2/1/2025,22.2,15.0,29.8,0.0,1014.5,15660.0,Ujjain
5750,3/1/2025,26.9,19.0,34.7,0.0,1009.5,17880.0,Ujjain
5751,4/1/2025,32.4,24.8,39.9,0.1,1006.9,17880.0,Ujjain
5752,5/1/2025,30.2,25.0,36.7,28.5,1004.2,12900.0,Ujjain
5753,6/1/2025,29.0,24.9,34.3,183.0,1001.7,8820.0,Ujjain
5754,7/1/2025,25.7,23.4,29.2,305.9,1001.7,2520.0,Ujjain
5755,8/1/2025,25.5,22.9,29.4,237.2,1004.5,4620.0,Ujjain
5756,9/1/2025,25.4,22.2,29.6,194.5,1006.5,6900.0,Ujjain
5758,11/1/2025,20.2,14.4,26.8,3.7,1015.6,13560.0,Ujjain
5759,12/1/2025,17.3,10.8,25.0,0.0,1016.7,13200.0,Ujjain
5845,2/1/2021,19.9,12.8,29.2,2.3,1015.1,16560.0,Jhansi
6192,1/1/2020,27.7,22.3,33.1,0.0,1011.5,17220.0,Mangalore
6193,2/1/2020,28.3,22.7,33.8,0.0,1011.5,16020.0,Mangalore
6194,3/1/2020,28.9,24.0,33.7,23.0,1010.1,15720.0,Mangalore
6195,4/1/2020,30.2,25.7,34.7,4.0,1009.3,15600.0,Mangalore
6196,5/1/2020,30.1,25.9,34.3,89.0,1007.2,13620.0,Mangalore
6197,6/1/2020,26.7,23.6,29.7,803.0,1006.7,4560.0,Mangalore
6198,7/1/2020,26.3,23.6,29.0,1184.0,1006.2,4920.0,Mangalore
6199,8/1/2020,26.1,23.7,28.6,875.0,1007.2,3120.0,Mangalore
6200,9/1/2020,26.2,23.5,28.9,1064.0,1007.3,5820.0,Mangalore
6201,10/1/2020,26.6,23.4,29.8,349.0,1008.1,9480.0,Mangalore
6202,11/1/2020,28.4,23.4,33.4,19.0,1009.8,14820.0,Mangalore
6203,12/1/2020,28.2,22.9,33.5,32.0,1009.9,16680.0,Mangalore
6204,1/1/2021,27.9,22.8,33.0,69.0,1009.5,14940.0,Mangalore
6205,2/1/2021,27.9,22.2,33.6,3.0,1010.5,15240.0,Mangalore
6206,3/1/2021,29.3,24.5,34.2,17.0,1009.5,13980.0,Mangalore
6207,4/1/2021,29.0,24.8,33.2,134.0,1009.2,13620.0,Mangalore
6208,5/1/2021,27.9,24.3,31.5,367.0,1006.9,9900.0,Mangalore
6209,6/1/2021,26.4,23.4,29.4,767.0,1008.1,6780.0,Mangalore
6210,7/1/2021,25.9,23.4,28.3,1097.0,1007.3,4680.0,Mangalore
6211,8/1/2021,26.1,23.4,28.8,488.0,1008.3,5940.0,Mangalore
6212,9/1/2021,26.4,23.7,29.2,302.0,1009.4,9180.0,Mangalore
6213,10/1/2021,27.0,23.8,30.2,479.0,1008.2,10440.0,Mangalore
6214,11/1/2021,27.1,23.4,30.9,242.0,1008.2,8760.0,Mangalore
6215,12/1/2021,27.2,22.4,32.1,20.0,1011.5,16320.0,Mangalore
6216,1/1/2022,26.8,21.3,32.3,0.0,1011.1,17820.0,Mangalore
6217,2/1/2022,27.4,22.1,32.7,0.0,1009.8,15660.0,Mangalore
6218,3/1/2022,28.8,23.9,33.7,47.0,1008.5,15660.0,Mangalore
6219,4/1/2022,29.3,25.2,33.5,27.0,1007.8,11220.0,Mangalore
6220,5/1/2022,27.8,24.5,31.1,342.0,1006.5,8100.0,Mangalore
6221,6/1/2022,26.8,23.5,30.0,719.0,1006.9,7800.0,Mangalore
6222,7/1/2022,25.6,23.1,28.0,1569.0,1007.0,3900.0,Mangalore
6223,8/1/2022,25.8,23.4,28.2,833.0,1007.0,5820.0,Mangalore
6224,9/1/2022,26.3,23.4,29.3,361.0,1008.5,10200.0,Mangalore
6225,10/1/2022,26.9,23.3,30.5,87.0,1009.5,12420.0,Mangalore
6226,11/1/2022,27.7,23.3,32.1,53.0,1010.1,11820.0,Mangalore
6227,12/1/2022,27.4,22.3,32.6,7.0,1010.6,14160.0,Mangalore
6228,1/1/2023,27.1,21.6,32.7,0.0,1011.6,16860.0,Mangalore
6229,2/1/2023,28.3,22.6,33.9,0.0,1010.8,15180.0,Mangalore
6230,3/1/2023,28.6,22.7,34.6,0.0,1010.1,16500.0,Mangalore
6231,4/1/2023,29.7,25.0,34.2,0.0,1008.6,16740.0,Mangalore
6232,5/1/2023,30.1,25.6,34.5,37.0,1008.6,16980.0,Mangalore
6233,6/1/2023,27.9,24.6,31.3,546.0,1008.0,7740.0,Mangalore
6234,7/1/2023,25.6,23.3,27.9,1689.0,1008.6,3300.0,Mangalore
6235,8/1/2023,26.9,24.0,29.9,264.0,1009.8,12300.0,Mangalore
6237,10/1/2023,27.7,24.3,31.2,149.0,1010.9,10680.0,Mangalore
6238,11/1/2023,28.1,24.1,32.1,144.0,1010.4,10380.0,Mangalore
6239,12/1/2023,28.4,23.5,33.2,74.0,1010.4,14880.0,Mangalore
6240,1/1/2024,27.3,22.7,31.9,142.0,1011.8,14280.0,Mangalore
6241,2/1/2024,28.4,23.1,33.7,0.0,1012.0,17040.0,Mangalore
6242,3/1/2024,29.3,24.9,33.6,0.0,1011.0,15360.0,Mangalore
6243,4/1/2024,29.7,26.4,34.6,59.0,1007.8,15300.0,Mangalore
6246,7/1/2024,25.8,23.7,28.0,1619.0,1007.0,13020.0,Mangalore
6248,9/1/2024,26.7,23.9,29.7,475.0,1008.5,6900.0,Mangalore
6249,10/1/2024,27.3,24.2,30.5,165.0,1009.0,9900.0,Mangalore
6250,11/1/2024,28.4,23.8,33.0,53.0,1009.3,14460.0,Mangalore
6251,12/1/2024,27.7,23.4,31.9,171.0,1009.8,13320.0,Mangalore
6252,1/1/2025,27.7,22.1,32.2,36.0,1010.2,17100.0,Mangalore
6253,2/1/2025,28.6,23.1,34.1,0.0,1010.8,15240.0,Mangalore
6254,3/1/2025,29.6,25.2,34.0,41.0,1009.4,14700.0,Mangalore
6255,4/1/2025,29.3,24.8,33.8,63.0,1008.3,13860.0,Mangalore
6256,5/1/2025,28.1,24.7,31.5,953.0,1006.4,10860.0,Mangalore
6257,6/1/2025,26.6,23.8,29.3,1257.0,1007.4,4920.0,Mangalore
6259,8/1/2025,25.6,23.3,27.9,759.0,1008.4,3660.0,Mangalore
6261,10/1/2025,27.1,23.6,30.7,341.0,1008.7,10560.0,Mangalore
6262,11/1/2025,27.2,22.8,31.6,53.0,1011.3,14040.0,Mangalore
6263,12/1/2025,26.9,21.5,32.3,15.0,1011.0,15900.0,Mangalore
6624,1/1/2020,19.4,14.4,24.3,43.0,1016.2,9060.0,Maheshtala
6625,2/1/2020,22.0,16.6,27.4,3.0,1016.0,10740.0,Maheshtala
6626,3/1/2020,27.3,22.0,32.5,39.0,1011.9,12300.0,Maheshtala
6627,4/1/2020,29.8,25.2,34.5,50.0,1009.0,8580.0,Maheshtala
6628,5/1/2020,30.2,26.1,34.2,384.0,1005.0,11160.0,Maheshtala
6629,6/1/2020,30.4,27.0,33.8,382.0,1001.8,7020.0,Maheshtala
6630,7/1/2020,30.5,27.3,33.6,348.0,1001.8,6240.0,Maheshtala
6631,8/1/2020,29.7,27.0,32.5,390.0,999.4,5340.0,Maheshtala
6632,9/1/2020,30.1,26.9,33.4,189.0,1004.1,6420.0,Maheshtala
6633,10/1/2020,29.3,25.5,33.1,107.0,1006.7,7200.0,Maheshtala
6634,11/1/2020,25.4,20.1,30.6,24.0,1014.1,9540.0,Maheshtala
6635,12/1/2020,20.7,15.2,26.1,0.0,1015.1,9360.0,Maheshtala
6636,1/1/2021,20.8,15.5,26.1,0.0,1014.2,7380.0,Maheshtala
6637,2/1/2021,23.2,17.3,29.2,1.0,1013.5,10320.0,Maheshtala
6638,3/1/2021,29.7,24.0,35.3,0.0,1009.7,10860.0,Maheshtala
6639,4/1/2021,31.2,26.2,36.3,45.0,1008.0,12540.0,Maheshtala
6640,5/1/2021,30.3,26.1,34.6,391.0,1004.7,13140.0,Maheshtala
6641,6/1/2021,29.8,26.7,32.9,402.0,1001.2,6180.0,Maheshtala
6642,7/1/2021,30.0,27.2,32.7,525.0,1000.1,4860.0,Maheshtala
6643,8/1/2021,29.9,27.1,32.7,229.0,1002.8,4080.0,Maheshtala
6644,9/1/2021,29.0,26.2,31.9,614.0,1004.5,6000.0,Maheshtala
6645,10/1/2021,29.0,25.4,32.8,144.0,1008.4,8820.0,Maheshtala
6646,11/1/2021,24.7,20.0,29.5,2.0,1012.6,10680.0,Maheshtala
6647,12/1/2021,20.9,16.3,25.3,98.0,1016.2,6600.0,Maheshtala
6648,1/1/2022,19.4,14.7,24.2,13.0,1015.1,8400.0,Maheshtala
6649,2/1/2022,22.0,16.9,27.1,31.0,1013.0,10200.0,Maheshtala
6650,3/1/2022,28.6,23.2,34.0,0.0,1009.0,13200.0,Maheshtala
6651,4/1/2022,31.3,27.4,35.2,0.0,1006.1,11580.0,Maheshtala
6652,5/1/2022,30.4,26.3,34.5,242.0,1002.7,9780.0,Maheshtala
6653,6/1/2022,30.6,27.5,33.7,116.0,1001.5,5160.0,Maheshtala
6654,7/1/2022,30.2,27.2,33.2,275.0,1001.3,8220.0,Maheshtala
6655,8/1/2022,29.9,26.9,32.9,291.0,1001.1,6060.0,Maheshtala
6656,9/1/2022,30.0,27.1,32.9,224.0,1005.0,7560.0,Maheshtala
6657,10/1/2022,28.5,24.7,32.3,105.0,1009.9,10440.0,Maheshtala
6658,11/1/2022,24.8,19.4,30.2,0.0,1013.0,12960.0,Maheshtala
6659,12/1/2022,21.9,16.5,27.3,0.0,1013.9,9300.0,Maheshtala
6660,1/1/2023,20.7,15.7,25.7,0.0,1015.9,7260.0,Maheshtala
6661,2/1/2023,24.6,19.5,29.7,0.0,1013.2,10680.0,Maheshtala
6662,3/1/2023,27.7,23.2,32.2,29.0,1011.8,10080.0,Maheshtala
6663,4/1/2023,31.7,26.7,36.6,50.0,1007.7,12960.0,Maheshtala
6664,5/1/2023,31.2,26.8,35.6,82.0,1006.0,12300.0,Maheshtala
6665,6/1/2023,31.8,28.5,35.0,160.0,1000.9,6240.0,Maheshtala
6666,7/1/2023,30.4,28.0,32.9,180.0,1001.5,6900.0,Maheshtala
6667,8/1/2023,29.7,27.2,32.1,329.0,1002.0,3780.0,Maheshtala
6668,9/1/2023,29.3,27.0,31.7,455.0,1003.7,5580.0,Maheshtala
6669,10/1/2023,28.6,25.5,31.7,181.0,1010.4,9180.0,Maheshtala
6670,11/1/2023,25.6,21.6,29.6,0.0,1014.6,9300.0,Maheshtala
6671,12/1/2023,21.5,17.3,25.6,32.0,1016.1,8460.0,Maheshtala
6672,1/1/2024,19.0,14.9,23.1,2.0,1017.2,5880.0,Maheshtala
6673,2/1/2024,23.7,19.6,27.8,13.0,1015.8,7860.0,Maheshtala
6674,3/1/2024,27.3,23.1,31.5,28.0,1012.0,10200.0,Maheshtala
6675,4/1/2024,33.0,28.0,38.1,1.0,1006.2,12660.0,Maheshtala
6676,5/1/2024,31.0,27.3,34.7,501.0,1003.5,9480.0,Maheshtala
6677,6/1/2024,31.8,28.7,34.9,143.0,1000.6,8100.0,Maheshtala
6678,7/1/2024,29.8,27.4,32.1,328.0,998.4,5580.0,Maheshtala
6679,8/1/2024,29.1,27.0,31.1,467.0,1002.7,4020.0,Maheshtala
6680,9/1/2024,29.9,27.5,32.2,316.0,1002.9,7500.0,Maheshtala
6681,10/1/2024,28.9,26.3,31.4,286.0,1009.0,6540.0,Maheshtala
6682,11/1/2024,25.1,21.1,29.0,0.0,1013.2,9480.0,Maheshtala
6683,12/1/2024,21.1,16.6,25.6,6.0,1014.9,9000.0,Maheshtala
6684,1/1/2025,20.1,15.5,24.7,0.0,1014.9,6900.0,Maheshtala
6685,2/1/2025,24.6,20.5,28.8,48.0,1013.3,8460.0,Maheshtala
6686,3/1/2025,28.5,24.0,32.9,5.0,1010.2,12540.0,Maheshtala
6687,4/1/2025,30.2,26.2,34.3,48.0,1007.4,11280.0,Maheshtala
6688,5/1/2025,30.6,26.7,34.4,178.0,1003.3,10500.0,Maheshtala
6689,6/1/2025,29.8,27.0,32.6,241.0,999.8,5520.0,Maheshtala
6690,7/1/2025,28.6,26.3,30.8,669.0,998.3,3240.0,Maheshtala
6691,8/1/2025,29.0,26.7,31.3,284.0,1003.2,6000.0,Maheshtala
6692,9/1/2025,29.8,27.1,32.5,465.0,1004.5,7740.0,Maheshtala
6693,10/1/2025,28.6,25.3,31.9,289.0,1009.7,9180.0,Maheshtala
6694,11/1/2025,24.0,19.4,28.7,0.0,1013.6,11520.0,Maheshtala
6695,12/1/2025,19.7,15.3,24.1,0.0,1015.7,5460.0,Maheshtala
